,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
municipal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,28.0,0.0014642054071013963,0.0015873015873015873,0.0014577259475218659,0.001364256480218281,0.0012738853503184713,0.0012004801920768306,0.0011261261261261261,0.0010741138560687433,0.0010319917440660474,0.0009970089730807576,0.0009523809523809524,0.0018231540565177757,0.0018248175182481751,0.0018248175182481751,0.0018281535648994515,0.0018331805682859762,0.0018450184501845018,0.0018796992481203006,0.001937984496124031,0.000999000999000999,0.0010416666666666667
favorables,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,47.0,0.0024577733619202007,0.0,0.0014577259475218659,0.001364256480218281,0.0025477707006369425,0.0024009603841536613,0.0022522522522522522,0.0021482277121374865,0.0020639834881320948,0.0019940179461615153,0.002857142857142857,0.0027347310847766638,0.002737226277372263,0.002737226277372263,0.002742230347349177,0.002749770852428964,0.0027675276752767526,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
facilités,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.000522930502536213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009115770282588879,0.0009124087591240876,0.0009124087591240876,0.0009140767824497258,0.0009165902841429881,0.0009225092250922509,0.0009398496240601503,0.0009689922480620155,0.000999000999000999,0.0010416666666666667
extrémistes,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,0.002353187261412958,0.0,0.0,0.001364256480218281,0.0025477707006369425,0.0024009603841536613,0.0022522522522522522,0.0021482277121374865,0.0020639834881320948,0.0019940179461615153,0.0019047619047619048,0.0027347310847766638,0.002737226277372263,0.002737226277372263,0.002742230347349177,0.002749770852428964,0.0027675276752767526,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
intérieur,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,40.0,0.002091722010144852,0.0031746031746031746,0.0029154518950437317,0.002728512960436562,0.0025477707006369425,0.0024009603841536613,0.0022522522522522522,0.0021482277121374865,0.0020639834881320948,0.0019940179461615153,0.0019047619047619048,0.0018231540565177757,0.0018248175182481751,0.0018248175182481751,0.0018281535648994515,0.0018331805682859762,0.0018450184501845018,0.0018796992481203006,0.001937984496124031,0.001998001998001998,0.0020833333333333333
autres,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,92.0,0.004810960623333159,0.006349206349206349,0.0058309037900874635,0.0068212824010914054,0.006369426751592357,0.006002400960384154,0.00563063063063063,0.0053705692803437165,0.005159958720330237,0.004985044865403789,0.004761904761904762,0.004557885141294439,0.004562043795620438,0.004562043795620438,0.004570383912248629,0.00458295142071494,0.004612546125461255,0.004699248120300752,0.0029069767441860465,0.002997002997002997,0.003125
populaires,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,54.0,0.0028238247136955497,0.0015873015873015873,0.0029154518950437317,0.002728512960436562,0.0025477707006369425,0.0024009603841536613,0.0033783783783783786,0.00322234156820623,0.0030959752321981426,0.0029910269192422734,0.002857142857142857,0.0027347310847766638,0.002737226277372263,0.002737226277372263,0.002742230347349177,0.002749770852428964,0.0027675276752767526,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
mal,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,99.0,0.005177011975108508,0.007936507936507936,0.007288629737609329,0.0068212824010914054,0.006369426751592357,0.006002400960384154,0.00563063063063063,0.0053705692803437165,0.005159958720330237,0.004985044865403789,0.004761904761904762,0.004557885141294439,0.004562043795620438,0.004562043795620438,0.004570383912248629,0.00458295142071494,0.004612546125461255,0.004699248120300752,0.0048449612403100775,0.004995004995004995,0.004166666666666667
démocrate,4.0,4.0,6.0,6.0,6.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,157.0,0.008210008889818543,0.006349206349206349,0.0058309037900874635,0.008185538881309686,0.007643312101910828,0.007202881152460984,0.007882882882882882,0.007518796992481203,0.009287925696594427,0.00897308075772682,0.008571428571428572,0.008204193254329991,0.008211678832116789,0.008211678832116789,0.008226691042047532,0.008249312557286892,0.008302583025830259,0.008458646616541353,0.00872093023255814,0.008991008991008992,0.009375
dynamique,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0.0026146525126810646,0.0015873015873015873,0.0014577259475218659,0.001364256480218281,0.0012738853503184713,0.0012004801920768306,0.0033783783783783786,0.00322234156820623,0.0030959752321981426,0.0029910269192422734,0.002857142857142857,0.0027347310847766638,0.002737226277372263,0.002737226277372263,0.002742230347349177,0.002749770852428964,0.0027675276752767526,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
remplacées,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0006798096532970768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010319917440660474,0.0009970089730807576,0.0009523809523809524,0.0009115770282588879,0.0009124087591240876,0.0009124087591240876,0.0009140767824497258,0.0009165902841429881,0.0009225092250922509,0.0009398496240601503,0.0009689922480620155,0.000999000999000999,0.0010416666666666667
gros,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,0.002353187261412958,0.0,0.0,0.0,0.0012738853503184713,0.0012004801920768306,0.0011261261261261261,0.00322234156820623,0.0030959752321981426,0.0029910269192422734,0.002857142857142857,0.0027347310847766638,0.002737226277372263,0.002737226277372263,0.002742230347349177,0.002749770852428964,0.0027675276752767526,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
linéaire,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0009935679548188046,0.0,0.0014577259475218659,0.001364256480218281,0.0012738853503184713,0.0012004801920768306,0.0011261261261261261,0.0010741138560687433,0.0010319917440660474,0.0009970089730807576,0.0009523809523809524,0.0009115770282588879,0.0009124087591240876,0.0009124087591240876,0.0009140767824497258,0.0009165902841429881,0.0009225092250922509,0.0009398496240601503,0.0009689922480620155,0.000999000999000999,0.0010416666666666667
manifeste,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,0.0036605135177534905,0.0031746031746031746,0.0029154518950437317,0.004092769440654843,0.003821656050955414,0.003601440576230492,0.0033783783783783786,0.00322234156820623,0.0030959752321981426,0.003988035892323031,0.0038095238095238095,0.0036463081130355514,0.0036496350364963502,0.0036496350364963502,0.003656307129798903,0.0036663611365719525,0.0036900369003690036,0.0037593984962406013,0.003875968992248062,0.003996003996003996,0.004166666666666667
nécessaire,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,74.0,0.0038696857187679756,0.004761904761904762,0.004373177842565598,0.005457025920873124,0.005095541401273885,0.004801920768307323,0.0045045045045045045,0.004296455424274973,0.0041279669762641896,0.003988035892323031,0.0038095238095238095,0.0036463081130355514,0.0036496350364963502,0.0036496350364963502,0.003656307129798903,0.0036663611365719525,0.0036900369003690036,0.002819548872180451,0.0029069767441860465,0.002997002997002997,0.003125
militaire,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,9.0,9.0,198.0,0.010354023950217017,0.011111111111111112,0.01020408163265306,0.010914051841746248,0.01019108280254777,0.010804321728691477,0.01126126126126126,0.010741138560687433,0.010319917440660475,0.009970089730807577,0.011428571428571429,0.010938924339106655,0.010948905109489052,0.010948905109489052,0.010968921389396709,0.01008249312557287,0.00922509225092251,0.009398496240601503,0.009689922480620155,0.008991008991008992,0.009375
seconde,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.001045861005072426,0.0015873015873015873,0.0014577259475218659,0.001364256480218281,0.0012738853503184713,0.0012004801920768306,0.0011261261261261261,0.0010741138560687433,0.0010319917440660474,0.0009970089730807576,0.0009523809523809524,0.0009115770282588879,0.0009124087591240876,0.0009124087591240876,0.0009140767824497258,0.0009165902841429881,0.0009225092250922509,0.0009398496240601503,0.0009689922480620155,0.000999000999000999,0.0010416666666666667
