,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
dynamique,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.0,0.002408324623983278,0.0029239766081871343,0.002702702702702703,0.002531645569620253,0.002320185614849188,0.002157497303128371,0.0020387359836901123,0.0019083969465648854,0.002717391304347826,0.0026086956521739132,0.0024896265560165973,0.0023885350318471337,0.0023885350318471337,0.0023885350318471337,0.0023885350318471337,0.002390438247011952,0.0023923444976076554,0.002398081534772182,0.0024057738572574178,0.0024096385542168677,0.0024193548387096775
manifeste,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,29.0,0.0013177625301040578,0.0,0.0,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0016597510373443983,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
nécessaire,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,135.0,0.006134411778070614,0.008771929824561403,0.008108108108108109,0.007594936708860759,0.0069605568445475635,0.006472491909385114,0.007135575942915392,0.006679389312977099,0.006340579710144928,0.00608695652173913,0.005809128630705394,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005577689243027889,0.005582137161084529,0.005595523581135092,0.0056134723336006415,0.005622489959839358,0.00564516129032258
social,9.0,12.0,14.0,15.0,15.0,16.0,16.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,337.0,0.015313309401554051,0.013157894736842105,0.016216216216216217,0.017721518987341773,0.01740139211136891,0.016181229773462782,0.0163098878695209,0.015267175572519083,0.015398550724637682,0.01565217391304348,0.014937759336099586,0.015127388535031847,0.015127388535031847,0.015127388535031847,0.015127388535031847,0.015139442231075698,0.015151515151515152,0.015187849720223821,0.014434643143544507,0.014457831325301205,0.014516129032258065
militaire,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,95.0,0.004316808288271913,0.005847953216374269,0.005405405405405406,0.005063291139240506,0.004640371229698376,0.004314994606256742,0.0050968399592252805,0.004770992366412214,0.004528985507246377,0.004347826086956522,0.004149377593360996,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.00398406374501992,0.003987240829346092,0.003996802557953637,0.00400962309542903,0.004016064257028112,0.004032258064516129
agressifs,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0008179215704094152,0.0,0.0,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
patronaux,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0009088017448993502,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
particulier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,32.0,0.0014540827918389603,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0017391304347826088,0.0016597510373443983,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
alain,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0006816013086745127,0.0,0.0,0.0,0.0,0.0,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
excellentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0004544008724496751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
majoritaires,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,0.0013632026173490254,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
suisses,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,153.0,0.006952333348480029,0.007309941520467836,0.008108108108108109,0.007594936708860759,0.0069605568445475635,0.006472491909385114,0.0061162079510703364,0.006679389312977099,0.006340579710144928,0.00608695652173913,0.005809128630705394,0.007165605095541401,0.007165605095541401,0.007165605095541401,0.007165605095541401,0.007171314741035857,0.007177033492822967,0.007194244604316547,0.007217321571772253,0.007228915662650603,0.007258064516129033
cantonal,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,150.0,0.006816013086745127,0.008771929824561403,0.008108108108108109,0.007594936708860759,0.008120649651972157,0.007551240560949299,0.007135575942915392,0.006679389312977099,0.007246376811594203,0.006956521739130435,0.006639004149377593,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006374501992031873,0.006379585326953748,0.006394884092725819,0.006415396952686447,0.00642570281124498,0.0064516129032258064
étrangers,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0007270413959194801,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
libre,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,131.0,0.005952651429090744,0.007309941520467836,0.006756756756756757,0.006329113924050633,0.0069605568445475635,0.006472491909385114,0.0061162079510703364,0.006679389312977099,0.006340579710144928,0.00608695652173913,0.005809128630705394,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005577689243027889,0.005582137161084529,0.005595523581135092,0.0056134723336006415,0.005622489959839358,0.00564516129032258
déçue,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.0,0.0023628845367383105,0.0,0.002702702702702703,0.002531645569620253,0.002320185614849188,0.002157497303128371,0.0020387359836901123,0.0028625954198473282,0.002717391304347826,0.0026086956521739132,0.0024896265560165973,0.0023885350318471337,0.0023885350318471337,0.0023885350318471337,0.0023885350318471337,0.002390438247011952,0.0023923444976076554,0.002398081534772182,0.0024057738572574178,0.0024096385542168677,0.0024193548387096775
progressistes,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,210.0,0.009542418321443176,0.011695906432748537,0.012162162162162163,0.01139240506329114,0.010440835266821345,0.009708737864077669,0.009174311926605505,0.008587786259541985,0.008152173913043478,0.009565217391304347,0.00995850622406639,0.009554140127388535,0.009554140127388535,0.009554140127388535,0.009554140127388535,0.009561752988047808,0.009569377990430622,0.008792965627498001,0.008821170809943865,0.008835341365461847,0.008870967741935484
